value_energy,x_y_z_module,x_mean,x_var,x_std,x_min,x_max,y_mean,y_var,y_std,y_min,y_max,z_mean,z_var,z_std,z_min,z_max
0.52,1053.3817482695458,0.17666494056195967,0.2651439031362666,0.5149212591613077,-1.006591796875,1.8056640625,0.596408811014049,0.17130118066965672,0.4138854680580809,-1.085205078125,1.76953125,-0.00791545651717099,0.22282346853094362,0.4720418080328729,-1.779052734375,0.783447265625
0.257,1046.7081380939564,-0.18905768637240333,0.07114730478465009,0.2667345211716138,-1.37042236328125,0.5905303955078125,-0.011614620857348703,0.6148946752415398,0.7841522015792214,-0.914306640625,1.67291259765625,-0.33175090456329553,0.18864922635691206,0.4343376870096723,-1.086029052734375,0.5323638916015625
0.349,1052.8751351515095,-0.2618743280855998,0.5285442012948792,0.7270104547356105,-0.9235992431640624,1.71527099609375,0.4440342649373724,0.08394081099543808,0.2897254061960015,-0.462493896484375,1.94281005859375,-0.3300132348374835,0.04939323583889935,0.22224589048821433,-1.015823364257812,0.784332275390625
0.941,1082.370437866723,0.25896425274675794,0.3828238670051272,0.6187276193973623,-1.39794921875,1.9970703125,0.628512951413905,0.1338226724951978,0.3658178132557213,-1.58203125,2.588623046875,0.13883416636647455,0.13059014826990975,0.36137258926198285,-2.197021484375,0.961669921875
0.514,1060.1498746088946,0.08030655244356388,0.22128941386295065,0.4704140876535806,-0.7978515625,1.447021484375,0.6225672711785543,0.1417792125209548,0.37653580509820683,-0.3134765625,1.701171875,-0.24450179364793467,0.23803890667316785,0.48789231052883775,-1.415771484375,0.622314453125
0.8140000000000001,1069.642688694109,0.6359311560961516,0.20354847261876968,0.4511634655186185,-1.171401977539062,2.463912963867188,0.48905774793524104,0.0635059432975236,0.2520038557195576,-0.7017974853515625,2.34234619140625,-0.3614819294895608,0.04145387996247429,0.20360225922733344,-1.4515533447265618,0.540313720703125
0.84,1070.703102187847,0.4336240037373919,0.29445704239001713,0.5426389613638308,-0.733154296875,2.091552734375,0.5350084991894812,0.08881862637698587,0.2980245398905699,-0.576904296875,1.53369140625,-0.03013061171649856,0.2273358070349594,0.47679744864560614,-1.06689453125,1.1376953125
0.3670000000000001,1052.7563319474866,0.1986915375840538,0.09323558094004593,0.30534501951079196,-0.4736328125,1.217529296875,0.7774893900846542,0.07674570465016539,0.27703015115717167,-0.42919921875,1.55859375,-0.3160007561089097,0.11983131074554362,0.3461665939190892,-1.5146484375,0.348388671875
0.315,1055.349041151324,0.19378879045088857,0.07046386453281825,0.26545030520385215,-1.084228515625,1.033447265625,0.526931923931316,0.24050477077810248,0.4904128574763334,-1.352783203125,1.548828125,-0.324352194779659,0.30782948537459703,0.5548238327384621,-1.925537109375,1.0517578125
0.363,1047.64036173773,-0.29818857506304036,0.07475131058694258,0.2734068590707676,-0.859375,0.77392578125,0.5378258491684679,0.0932670932296443,0.3053966162707837,-0.842041015625,1.407470703125,-0.587196196190562,0.12875763606507196,0.35882814279968617,-1.543212890625,0.822509765625
0.227,1050.3343050248,-0.09137637150276176,0.060598891902915,0.24616842182317983,-0.908447265625,0.42578125,0.34225677871337656,0.07433531289694607,0.2726450309412333,-0.307373046875,1.25634765625,-0.8204806544938761,0.08914793828121194,0.29857651997639056,-1.54052734375,0.42333984375
0.369,1049.223409813184,-0.17480116962355907,0.1141123495872125,0.3378051947309462,-0.819091796875,0.838623046875,0.47323998296409703,0.07516343191696588,0.2741595008694134,-0.815673828125,1.771728515625,-0.6844049723072767,0.11107246678325024,0.3332753618004941,-1.48193359375,0.277099609375
0.362,1042.348450448776,-0.39255819036683476,0.0260660597945382,0.1614498677439477,-0.84326171875,0.216796875,0.6412223354196686,0.0684782783166184,0.26168354613276396,-0.287353515625,1.12353515625,-0.5121906144932757,0.08415268793088823,0.290090827036789,-1.168701171875,0.224853515625
0.362,1041.7030195527452,-0.4266231950948607,0.04419736698845712,0.21023169834365396,-0.80126953125,0.298828125,0.5557566999129443,0.09381906259060335,0.30629897582362786,-0.548583984375,1.18505859375,-0.5278285133735591,0.09759473300804675,0.3124015573073328,-1.196044921875,0.20947265625
0.334,1051.8527164459963,-0.0925243718479827,0.04433807344255364,0.21056607856574058,-0.87890625,0.528564453125,0.2547636737512008,0.07375174027795423,0.2715727163725293,-0.7060546875,1.19482421875,-0.8867161702239433,0.04828587030469024,0.2197404612370927,-1.397216796875,0.287841796875
0.245,1052.3938085111167,0.006184661308237272,0.056478010404513404,0.23765102651685183,-1.019287109375,0.827880859375,0.1507442888448607,0.034340062594212045,0.18531071904833796,-0.318603515625,1.272705078125,-0.9310097524915946,0.04489502063710493,0.2118844511452054,-1.506103515625,0.451171875
0.215,1049.77861330301,-0.006135411038064361,0.035535502905597406,0.18850862819934106,-0.6923828125,0.394775390625,0.2755325126831172,0.03349197400252236,0.1830081255095586,-0.098388671875,1.232666015625,-0.8997757001981268,0.06425479374738421,0.2534852929607243,-1.274658203125,0.27392578125
0.36,1048.9301647237394,-0.2513600110320605,0.035605454505665914,0.18869407649861697,-0.7744140625,0.247802734375,0.3535629990694044,0.06194754832083638,0.24889264416779452,-0.300048828125,1.175048828125,-0.819187014064001,0.06173386652057565,0.2484630083545147,-1.452392578125,0.508056640625
0.363,1044.2116097751973,-0.3930919694854707,0.05597212747810754,0.23658429254307553,-1.065185546875,0.28271484375,0.3579035895473103,0.09289881594174636,0.304793070691816,-0.499267578125,1.118896484375,-0.7146983444404419,0.06709602135532584,0.25902899713222427,-1.27099609375,0.267333984375
0.438,1065.5132240833,0.12678332883045149,0.15972925243863584,0.39966142225468276,-0.59130859375,1.64306640625,0.5070819543257685,0.12974112847324293,0.3601959584354646,-1.006591796875,1.8720703125,-0.595996750420269,0.1543719545139986,0.39290196552575124,-1.796142578125,0.653076171875
0.419,1066.3640261642943,-0.14467266863292508,0.2830080378348902,0.5319849977535929,-1.485107421875,1.412353515625,0.4546953800432277,0.20489201943894458,0.45264999661873917,-1.18994140625,2.032958984375,-0.4439102744506484,0.1652691709604816,0.4065331117639516,-2.274658203125,0.697509765625
0.411,1052.8084311208981,-0.12975757609870317,0.2793691314226691,0.5285538112838362,-0.85400390625,1.478759765625,0.6043911071835975,0.08239460143648876,0.2870445983405519,-0.5185546875,1.2275390625,-0.38253927826308837,0.14578704210597646,0.381820693658655,-2.353271484375,1.011474609375
0.366,1040.250357644265,-0.36157484540105667,0.027764893775018645,0.1666280101754163,-0.801513671875,0.403564453125,0.6379872962445965,0.09216016897920537,0.30357893368810257,-0.26806640625,1.068359375,-0.49374779546409703,0.10063582199554737,0.31723149590724337,-1.19970703125,0.231201171875
0.42,1059.1490090274885,-0.11056638748799232,0.17316872775499617,0.4161354680329426,-0.759521484375,1.650146484375,0.549762707507805,0.10960998788596012,0.3310739915577183,-0.686767578125,1.6162109375,-0.5641400339967579,0.13521082716310823,0.36771024892312726,-1.171630859375,0.90966796875
0.35200000000000004,1045.416943323215,-0.2944270270473103,0.05916113757438828,0.24323062630842418,-0.9248046875,0.796875,0.48070890369836694,0.08057788614598517,0.28386244229553365,-0.460205078125,1.146240234375,-0.7152246187560038,0.04570945091531818,0.2137976868801863,-1.58984375,-0.088623046875
0.182,1048.1141903879845,-0.06175163041846782,0.08824238637078938,0.2970562006940595,-0.823486328125,0.2412109375,0.19835264882024495,0.09428833114964749,0.3070640505654276,-0.379638671875,1.09521484375,-0.859546906895413,0.05101831227954979,0.22587233624228928,-1.35400390625,0.155029296875
0.333,1046.0232400072496,-0.08385655882264649,0.07509215609806023,0.2740294803448349,-0.85986328125,0.916748046875,0.46216758412884246,0.1466609042689787,0.38296331974352155,-1.001708984375,1.056884765625,-0.7083326297580451,0.07069751943101599,0.26589005139533894,-1.754150390625,0.272705078125
0.585,1058.147839615868,0.1209518623168828,0.31461975731476977,0.5609097586196641,-1.086669921875,1.515625,0.6022902313730788,0.10872955434687746,0.32974164788039356,-0.778564453125,1.697998046875,-0.19315510364133046,0.21402317172278737,0.4626263845942937,-1.273193359375,0.751708984375
0.669,1064.4843938829647,0.6642857678914506,0.08518079286532729,0.29185748725247274,-0.595458984375,1.431640625,0.5394534533351345,0.06972732220464693,0.2640593156937413,-0.410400390625,1.695068359375,-0.06787977117855427,0.171668223101641,0.4143286414208424,-1.577880859375,0.89501953125
1.015,1081.4814231071045,0.3027271047220221,0.2788526511007117,0.5280650065102892,-0.939697265625,2.051513671875,0.6446503887487992,0.16065371243425888,0.4008163075952111,-1.488037109375,2.36083984375,-0.25194843449807874,0.10983681137835485,0.3314163716208885,-1.906982421875,0.918701171875
0.688,1046.0855432085577,0.12818227102845822,0.26576272505722587,0.5155217988186589,-1.008544921875,1.154541015625,0.6885267508705571,0.07093685980070578,0.2663397450639048,-0.53857421875,2.98876953125,0.2286368744746638,0.1481921918253618,0.38495738962300985,-1.2470703125,0.956298828125
1.851,1109.3184928091687,0.8013905461995677,0.1092911120922833,0.3305920629602037,-1.445068359375,4.16650390625,0.35152075453290105,0.09778101510519509,0.31269956044931546,-0.85205078125,2.0166015625,-0.30896617585254565,0.20988765837913556,0.4581349783405929,-9.880615234375,2.526123046875
0.826,1070.5843873024783,0.33391237579550914,0.16015900112476586,0.4001987020528251,-0.962646484375,1.607666015625,0.6862284049291547,0.10995315610019125,0.33159185167942723,-0.74072265625,2.392333984375,-0.01801739050492315,0.236538956087334,0.48635270749460624,-1.602294921875,1.198974609375
0.85,1069.1206246013774,0.3825179364793468,0.2001232197992837,0.44735133821112427,-1.208984375,4.063232421875,0.7424834706712296,0.06319575745799293,0.25138766369492543,-0.758544921875,1.992919921875,-0.05375244844200288,0.13340275246964614,0.36524341536795174,-1.882080078125,1.078125
0.7120000000000001,1072.9830081949644,0.5031696066732709,0.2794642638523282,0.5286437967595271,-1.038818359375,1.890869140625,0.4823805985830932,0.13005932330191117,0.3606373847813218,-0.98095703125,1.633056640625,-0.33924008240273773,0.08267907233592062,0.2875396882795845,-1.447021484375,1.022216796875
0.54,1056.2956842345577,0.15081628804935157,0.2523104288554378,0.5023051152988967,-0.84375,1.582275390625,0.6452814957823007,0.16417253352423627,0.4051820992149533,-0.556640625,1.732666015625,-0.0819843449807877,0.18430475326543871,0.4293072946799748,-1.4375,0.80859375
0.974,1088.9170918626485,0.5153828821539536,0.30999366298284464,0.5567707454445183,-0.9191741943359376,1.8366546630859384,0.4144451276942243,0.15509698647007353,0.3938235473788655,-1.63360595703125,2.20526123046875,-0.28434419219706863,0.17748043921446205,0.42128427363772086,-3.211074829101562,0.70733642578125
0.316,1048.3324886560972,-0.3573509165006229,0.18142250875439175,0.42593721222075887,-1.886871337890625,1.4752349853515618,0.2543136347496773,0.28518233964463385,0.5340246620191186,-0.9075469970703124,1.6129913330078118,-0.5417872272238607,0.07197871331221216,0.26828848896702995,-1.4230804443359382,0.67132568359375
0.317,1046.2190756086416,-0.2525054316012248,0.06747376743453856,0.2597571316336446,-1.57958984375,0.07666015625,0.44817417522214215,0.1442408601373605,0.3797905477198722,-0.94677734375,1.431884765625,-0.693199428884486,0.0608463467998577,0.24667052276236354,-1.306396484375,0.76318359375
0.35100000000000003,1044.281477115022,-0.1322658220010807,0.02588792348371806,0.16089724510916295,-1.11865234375,0.247314453125,0.39345266908321325,0.36558279069728944,0.6046344273172752,-1.400390625,1.47216796875,-0.5584844613052353,0.13791753772340912,0.3713725053412128,-1.506591796875,0.5498046875
0.435,1058.7517661223956,-0.1310036079340778,0.21866014586454804,0.467611105369139,-1.19384765625,1.47412109375,-0.26666371165045627,0.27666371060912565,0.5259883179397862,-1.400390625,1.55078125,-0.5823119765399856,0.1285548754966302,0.3585454998973355,-1.3798828125,1.086669921875
1.055,1059.681212751703,0.645950595881364,0.03929763103026042,0.19823630099015774,-0.299072265625,2.335693359375,0.536502893101585,0.07125912641037387,0.26694405108631636,-0.251220703125,1.90966796875,-0.33012831337055715,0.130053499799949,0.3606293107887225,-1.243896484375,0.8095703125
1.399,1088.323816934335,0.6521347881394092,0.11139133609178929,0.3337534061126407,-0.6796875,1.637939453125,0.5393129728025937,0.10742499360096634,0.32775752256960683,-0.519287109375,4.02685546875,-0.20723434873318924,0.16225740666464955,0.4028118750293362,-1.665771484375,1.467041015625
0.965,1058.200523600242,0.7148463297760567,0.03482489659716099,0.1866142990158069,-0.0390625,1.445068359375,0.5163785291336456,0.034660622146211,0.1861736344013593,-0.91357421875,1.191162109375,0.17701579010566762,0.1690770114646568,0.41118975116685097,-1.309814453125,1.12939453125
0.936,1103.2382514394835,0.3595143079070605,0.1541475075403384,0.39261623443298727,-1.187744140625,3.002197265625,0.6826312590057637,0.18610930629314043,0.43140387839371636,-4.293701171875,3.789306640625,-0.02639603408681556,0.29016508176159767,0.538669733474601,-1.838134765625,2.00341796875
0.521,1094.534883813211,0.5072761411053074,0.10400815059532138,0.3225029466459514,-0.833984375,1.7314453125,0.5343497181946446,0.1520085153715452,0.38988269437299367,-1.742919921875,4.271484375,-0.3650104035332613,0.2371274114168202,0.4869572993772865,-1.68505859375,2.169189453125
0.957,1070.196432089941,0.486087736776537,0.1942193467888742,0.4407032411826287,-0.643310546875,1.763427734375,0.6341936182907061,0.11216134799046025,0.3349049835258655,-1.174072265625,1.505126953125,-0.1512588369056196,0.11911320542845225,0.3451278102796879,-1.262451171875,0.717529296875
0.462,1052.3987184344785,0.342609269932757,0.06208783888465814,0.24917431425541867,-0.38525390625,1.914794921875,0.5546631093900096,0.10208764360558466,0.3195115703782645,-0.276123046875,1.414794921875,-0.572177912614073,0.11391252300103366,0.33750929320691847,-1.143310546875,0.776611328125
1.516,1067.450862830128,0.2667554109630163,0.11349744272993573,0.33689381521472866,-0.553955078125,1.3466796875,0.7026059959624159,0.08058608223124691,0.2838768786485559,-0.846923828125,1.806640625,-0.46709659807276654,0.10757741727755782,0.3279899652086292,-2.917236328125,1.4853515625
1.041,1062.824866227173,0.040467539850504324,0.08799708786698604,0.29664303104402445,-0.530029296875,1.321533203125,0.555389668137608,0.10368328994365893,0.3219988974261541,-1.560302734375,2.404541015625,-0.6307850305445485,0.16572452132912668,0.40709276747336925,-2.0224609375,0.982666015625
1.256,1105.6928505621204,0.478660561509366,0.2020547798687536,0.4495050387579138,-0.832275390625,1.931396484375,0.622272238607709,0.1565601885820854,0.3956768739540958,-1.2626953125,3.275146484375,0.020532437635086456,0.23485094093412315,0.48461421866689297,-1.619873046875,2.380859375
0.947,1076.7470246939633,0.6853571441972862,0.06537501171780712,0.2556853764254169,-0.322021484375,1.542724609375,0.4320972453620317,0.11145430766004762,0.33384773124891476,-0.81787109375,1.513916015625,-0.31421906895413065,0.16718023839041726,0.4088768009931809,-1.67431640625,1.02197265625
0.94,1056.9580222710242,0.5433737748408982,0.031267757366398245,0.17682691358047917,-0.109130859375,1.467529296875,0.4391684115333814,0.08877981111692461,0.29795941186162356,-0.448486328125,1.238037109375,-0.5275754607949087,0.15340443289633143,0.39166877957826995,-1.2802734375,0.640380859375
0.8140000000000001,1050.9594096014855,0.5891793404028578,0.05122515669306281,0.22632975211638176,0.01953125,1.44873046875,0.617782724693804,0.07644396127723754,0.27648501094496525,-0.292236328125,1.466552734375,-0.2993274289295149,0.08379469576237314,0.2894731347852044,-0.98828125,0.662841796875
1.099,1076.612233955026,0.299194453200048,0.43855202279697075,0.6622326047522659,-1.06787109375,1.961181640625,0.4588094192783381,0.15452573765943223,0.39309761848608576,-1.537841796875,1.935791015625,-0.3359248356448127,0.10854203845439314,0.3294571875895154,-1.951171875,0.949951171875
0.802,1064.2292454118901,-0.055311336755523535,0.43945532676543,0.6629142680357921,-0.9521484375,1.913330078125,0.40532550207132567,0.09285915325794443,0.30472799880868257,-0.60498046875,1.703369140625,-0.4334469372898655,0.18126594559264425,0.4257533858851204,-2.2041015625,0.607666015625
1.495,1089.54181780946,0.39127416546589816,0.25685150347870833,0.5068051928292648,-0.996826171875,2.218505859375,0.5632978543768011,0.13239321125383452,0.36385877927272076,-0.94482421875,1.70654296875,-0.35601918040045627,0.16058617185748705,0.40073204495958026,-1.318603515625,0.844970703125
0.89,1063.116521024682,0.3878151548240874,0.1705897385204818,0.41302510640454027,-0.922607421875,1.69775390625,0.3771097877641691,0.1688430661966379,0.4109051790822767,-1.085693359375,2.39697265625,-0.509536728506244,0.17559603630014345,0.41904180734163443,-1.592041015625,0.981689453125
0.464,1050.1873727322184,0.03750924028878482,0.23546029309061764,0.4852425095667296,-0.5205078125,1.417236328125,0.662861027932877,0.05506294573389714,0.23465495037159803,-0.396728515625,1.443359375,-0.008542107573847262,0.3075207674653292,0.5545455503971961,-3.620849609375,0.833251953125
0.493,1052.2016832061106,-0.4381022604466859,0.3114967234493806,0.5581189151510462,-1.054931640625,2.089111328125,0.4313059576879203,0.06060279085499955,0.24617634097329408,-0.9560546875,1.19140625,-0.32351024968479825,0.18211827484494025,0.42675317789670913,-1.735107421875,0.540771484375
0.301,1038.725119675626,-0.63950373551573,0.06793024180626153,0.2606343066563984,-1.125,0.009033203125,0.19721989260626802,0.12160934671029587,0.34872531699074544,-1.215087890625,0.740234375,-0.48427978281099904,0.12611195179453813,0.3551224461992485,-1.14013671875,0.17138671875
0.364,1038.307427689157,-0.6633340650516331,0.08270730735719098,0.28758878169565477,-1.31884765625,0.338623046875,0.29067626718599904,0.1081104736864623,0.3288015719038799,-0.961669921875,1.093017578125,-0.38984848740694045,0.12991304833430672,0.3604345271117998,-1.126708984375,0.585693359375
0.321,1036.9522057206275,-0.4112922895653218,0.22379886621533213,0.4730738485853262,-1.00244140625,1.051025390625,0.6925075798511047,0.06340696571669643,0.25180739805791336,-0.111083984375,3.405029296875,-0.10325272236731509,0.055730458627071794,0.2360729942773459,-0.87890625,0.65966796875
0.374,1060.4401287405371,0.40388434535602785,0.15884563743953614,0.3985544347257174,-2.31884765625,1.654052734375,0.363963952554635,0.017770641057888406,0.1333065679473011,-0.7294921875,0.8271484375,-0.6785599033381364,0.12103942389662822,0.347907205870514,-2.055908203125,0.568359375
0.479,1052.683519926549,0.4707884921349664,0.13702990795112466,0.3701755096587626,-0.290283203125,1.5224609375,0.4995368129352786,0.10080469376776773,0.3174975492311204,-0.395751953125,1.22265625,0.21772700153097982,0.2814402243460629,0.5305094008083767,-0.893798828125,1.224365234375
0.542,1055.7407803223857,0.678188415585975,0.06906013818449319,0.2627929568776401,-0.048828125,1.79443359375,0.5308740562710135,0.11240355054894184,0.3352663874427943,-0.8466796875,1.791259765625,-0.2888003009426033,0.03546795153299863,0.1883293698099121,-1.64404296875,0.52978515625
1.183,1066.9138930099955,0.41713430970821325,0.10530764009102414,0.3245113866893181,-0.3349609375,1.684814453125,0.5958414948066763,0.11082235916359977,0.33289992364613086,-0.3408203125,1.524169921875,-0.34300890069644574,0.20893236545902683,0.4570912003736528,-1.074462890625,0.978271484375
0.29,1090.7087359610064,0.23856737061719502,0.10102680177762775,0.3178471358650692,-0.624755859375,2.124267578125,0.5633177890099664,0.1995684083105495,0.4467308007184523,-1.9052734375,3.067138671875,-0.4550994667837416,0.27347564966891547,0.5229489933721218,-1.83349609375,1.885009765625
0.307,1046.7363627004777,-0.2219170268972142,0.051702614712722195,0.2273820896920472,-0.903564453125,1.016357421875,0.07536299794368395,0.18163153150389405,0.4261825096175276,-0.30517578125,1.291259765625,-0.8242738633975745,0.04549450346770466,0.2132944056174579,-1.235107421875,0.470703125
0.335,1047.3490504250635,-0.06533001433417387,0.011720383023353315,0.10826071782208593,-0.44384765625,0.928955078125,0.27661601862692126,0.11880870069539066,0.344686380200017,-0.1328125,1.1884765625,-0.8285157188100384,0.11733193900492583,0.34253750014403656,-1.247802734375,0.602783203125
0.412,1068.8591908821204,-0.00725292312079731,0.10280961917133409,0.3206393911722858,-1.015625,2.208984375,0.4017234311209174,0.17010154280037162,0.41243368291201876,-0.853271484375,2.572509765625,-0.6104486558897695,0.28000757426908757,0.5291574191760781,-1.362060546875,2.115478515625
0.35,1092.7884276525408,0.42483071978566284,0.21225954610363068,0.4607163401743319,-0.8720703125,1.998779296875,0.5599425038274496,0.14695850184475912,0.3833516686343743,-1.741943359375,4.185546875,-0.25974099986491356,0.23881239457825196,0.48868435065822596,-2.278076171875,1.437744140625
0.335,1037.2700777715393,-0.7466638805085255,0.07522150919965585,0.27426539920240733,-0.95166015625,0.10986328125,0.2736152700228146,0.03164552118143906,0.1778918805944753,-0.191162109375,1.07080078125,-0.4320236044818684,0.06879968180903442,0.2622969344255369,-1.20068359375,0.318115234375
0.322,1036.2354109126898,-0.8428477819554515,0.017138756494612672,0.13091507359587234,-1.1337890625,-0.048828125,0.09696604264229107,0.07293688579683574,0.27006829839289864,-0.278076171875,0.904296875,-0.39980220153398177,0.02284822715314909,0.1511563004083822,-1.4169921875,-0.050048828125
0.362,1038.4503300515805,-0.704494392035903,0.08214539598244427,0.28661018122607623,-0.942626953125,-0.029541015625,0.3387919049441643,0.04594763437241843,0.2143539931338309,-0.130126953125,1.006103515625,-0.3834973132804995,0.11019051828143843,0.331949571895248,-1.083251953125,0.649169921875
0.467,1072.5716332555685,0.2895721230337416,0.31489540631066965,0.5611554208155435,-1.08935546875,1.63525390625,0.49646336155139287,0.09356919802427469,0.30589082696981074,-1.656005859375,1.6845703125,-0.4980438261737512,0.10727775755052703,0.3275328343090613,-1.43115234375,1.334228515625
2.109,1105.4891433168013,0.1275108256784342,0.3940819005458853,0.6277594288785198,-1.642822265625,2.289306640625,0.5063664182576849,0.25526314881283907,0.5052357358826066,-2.302001953125,2.203125,-0.20879464419728627,0.23706527422803336,0.48689349372119706,-2.126953125,1.338134765625
0.43,1050.9528527727057,0.00795509125840538,1.4782465016032275e-06,0.0012158316090656747,0.0048828125,0.01220703125,-0.1025737722142171,9.40203591812333e-07,0.000969640960259174,-0.109619140625,-0.097900390625,-1.0043037700378241,1.1046992863026222e-06,0.0010510467574292887,-1.010498046875,-0.999267578125
0.462,1050.358497766892,0.009131000090057637,1.4478174341515095e-06,0.0012032528554512178,0.005615234375,0.012939453125,-0.10293681706292027,7.859143063559234e-07,0.0008865180801066177,-0.10546875,-0.099609375,-1.0036827475834533,1.0922872675745223e-06,0.0010451254793442375,-1.007080078125,-1.000244140625
0.711,1061.6861725371036,0.5999484396576309,0.24756928046636573,0.49756334316985784,-0.9962005615234376,1.72882080078125,0.29009502605104764,0.13165061906754696,0.36283690422495196,-0.58599853515625,1.6108856201171882,-0.04247671634846301,0.23959167207560894,0.48948102320274783,-1.319778442382812,0.769256591796875
0.279,1107.8869096892138,0.4081111471888884,0.12565509516329243,0.3544786244095579,-0.552978515625,2.643829345703125,0.5023597328852966,0.1871492388921538,0.4326074882525195,-2.531280517578125,2.236343383789062,-0.2902206142399886,0.3784590391655329,0.6151902463185944,-2.423904418945312,1.7628021240234382
0.401,1041.8787387769532,-0.4038932133362227,0.1508793571095455,0.3884319208169502,-0.97607421875,0.01953125,0.34090482948149314,0.033607069974862354,0.1833223117213569,-0.1650390625,0.629638671875,-0.6698230373298286,0.09026557759133767,0.30044230326526533,-1.212158203125,-0.007568359375
0.309,1039.846624476354,-0.6154700727215417,0.20115534289267453,0.4485034480276317,-0.958740234375,0.1728515625,0.2309905683387368,0.01627241048425364,0.12756335870560026,-0.0458984375,0.6689453125,-0.48854321453230065,0.1105706606032462,0.33252166937396155,-1.298828125,-0.005615234375
0.363,1051.8879596498318,-0.1641117502701729,0.03894611285494429,0.1973476953373013,-0.952880859375,0.858642578125,0.3879485996037464,0.06545472566547914,0.2558412118199082,-0.477783203125,1.687255859375,-0.8042573809738233,0.10027379593702183,0.31666037948727,-1.3154296875,0.886962890625
0.38,1043.3511355602152,-0.29641251651056677,0.036953691586655,0.19223342994041126,-0.76171875,0.05126953125,0.4695312030949808,0.04732856443524148,0.21755129150442082,-0.0546875,1.3935546875,-0.7292088811839578,0.08452218107359967,0.29072698717800466,-1.1552734375,0.61181640625
0.362,1041.3494263265143,-0.6064052087085735,0.1400204355275784,0.3741930458033372,-1.201416015625,0.057861328125,0.26461794923751203,0.03231185776485906,0.17975499371327366,-1.055419921875,1.456787109375,-0.4872458217008886,0.1567503303564689,0.3959170751009217,-1.4990234375,0.560546875
0.307,1035.8870108670633,-0.8375278146763929,0.05334969610251101,0.23097553139350283,-0.965087890625,0.11474609375,0.33911648767711333,0.007280045147988797,0.0853231806016911,0.0244140625,1.078125,-0.22767837040706052,0.06277696255654783,0.25055331280297977,-1.23388671875,0.101806640625
0.211,1039.7295183491785,-0.487075791006244,0.18105321818483563,0.4255034878644776,-0.945556640625,0.21240234375,0.39593605532540826,0.005172025185660029,0.07191679348844766,0.001708984375,0.889404296875,-0.5176405086755523,0.15092891993607102,0.3884957141797976,-1.238525390625,0.123779296875
0.314,1043.9158053863023,-0.48245259778758404,0.15600259524783772,0.39497163853603173,-2.138916015625,0.288818359375,0.4537858917207013,0.013387784455762958,0.11570559388276333,-0.557373046875,1.727294921875,-0.5222275850294188,0.13039365513779458,0.36110061636307766,-1.268310546875,0.815673828125
0.38,1050.9575707619679,-0.0651691301182757,0.017474611750760167,0.13219157216237412,-0.390625,1.5439453125,0.40190565712055715,0.020917192445791984,0.14462777204185917,0.10791015625,1.3359375,-0.8984736168647934,0.011726476436512956,0.10828885647430651,-1.921142578125,0.227294921875
0.315,1044.1351382099308,-0.32104304567423153,0.11704594045525094,0.34211977501344604,-1.093994140625,0.05126953125,0.3607612778428194,0.015796161568795535,0.12568278151280524,0.05810546875,0.779296875,-0.7481252063820846,0.08148948325776459,0.28546362860750685,-1.097900390625,0.287841796875
0.299,1048.905394287935,-0.09471178741894813,0.005360048504249401,0.0732123521289229,-0.56201171875,0.33544921875,0.2385943410032421,0.034871602113905956,0.1867393962555999,-0.17138671875,0.608154296875,-0.9523890602485591,0.0032989186039258335,0.05743621334946998,-1.256103515625,-0.715087890625
0.355,1048.4387807361775,-0.04101539047490394,0.006138185067763659,0.07834657023612239,-0.593994140625,0.38134765625,0.3264626861191162,0.019920297136598708,0.14113928275501017,-0.02734375,0.849365234375,-0.9367701579010567,0.003148985876702669,0.056115825545942646,-1.1484375,-0.6103515625
0.306,1047.5465774363915,-0.18110262442963496,0.07114522129447001,0.2667306155927175,-0.9716796875,0.443603515625,0.296543146989073,0.03910215059341412,0.19774263726726748,-0.193115234375,1.07177734375,-0.8507848147814602,0.061795262489069934,0.24858652917861404,-1.6142578125,0.379150390625
0.363,1046.8870553339073,-0.036911670344020174,0.026130070728754597,0.16164798399223726,-0.488525390625,0.47900390625,0.3901885487962296,0.05496716282015906,0.2344507684358468,-0.0703125,1.16943359375,-0.8681424861911623,0.02574021047521982,0.16043755942802115,-1.14990234375,-0.205810546875
1.114,1060.6918080927135,0.6419936884606148,0.07031479755964734,0.2651693752295829,-0.69970703125,2.21484375,0.6723897825858549,0.038325668798840314,0.19576942764088653,-0.37939453125,1.571533203125,0.046707783606508166,0.09051111733989185,0.30085065620651696,-1.399169921875,1.145263671875
0.471,1052.0048303188887,-0.43421055100264166,0.27419768087700774,0.5236388840384256,-0.982421875,1.399658203125,0.42080439293647937,0.06760217653628613,0.26000418561301303,-0.4736328125,1.726318359375,-0.4576121686629443,0.1171617336640036,0.34228896222928895,-1.2880859375,0.78271484375
0.315,1048.0855426054259,-0.22331831434618155,0.12503371442422667,0.35360106677472947,-0.9169921875,1.8671875,0.35804008315321806,0.024474654356559312,0.15644377378649274,-0.79296875,1.38720703125,-0.7959017208513448,0.057449403165150216,0.23968605125277986,-1.321044921875,0.181396484375
0.35700000000000004,1044.7998670079546,-0.21919770840838138,0.12597587580003164,0.35493080424222356,-1.002197265625,0.08642578125,0.3278801557997118,0.009871350056354507,0.09935466801491769,0.017333984375,0.770263671875,-0.7766338425342219,0.11419215713252108,0.3379233006652857,-1.20556640625,0.139892578125
